Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	Tau-Protein Kinase Activity (GO:0050321)	1/20	2.388941e-01	3.405511e-01	0	0	3.842105e+00	5.500876e+00	GSK3B
GO_Molecular_Function_2023	DNA Endonuclease Activity (GO:0004520)	1/21	2.492174e-01	3.527655e-01	0	0	3.649815e+00	5.071161e+00	MRE11
GO_Molecular_Function_2023	Lipid Kinase Activity (GO:0001727)	1/21	2.492174e-01	3.527655e-01	0	0	3.649815e+00	5.071161e+00	DGKB
GO_Molecular_Function_2023	DNA Binding (GO:0003677)	14/846	2.588456e-01	3.646128e-01	0	0	1.237270e+00	1.672200e+00	APP;MRE11;STAT3;TWNK;RORA;BRCA1;NPAS2;CRY2;TIMELESS;BCL2;CRY1;BMAL1;CLOCK;ATF4
GO_Molecular_Function_2023	Phosphatase Inhibitor Activity (GO:0019212)	1/22	2.594012e-01	3.646128e-01	0	0	3.475838e+00	4.690224e+00	PPP1R1B
GO_Molecular_Function_2023	RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	18/1122	2.628614e-01	3.681892e-01	0	0	1.200271e+00	1.603716e+00	HDAC5;EGR3;STAT3;RORA;NR1D1;NR3C1;ESR1;TBX19;NPAS2;HDAC6;NR3C2;CREB1;BMAL1;CLOCK;ATF3;GABPA;ATF4;PITX3
GO_Molecular_Function_2023	Steroid Hydroxylase Activity (GO:0008395)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	CYP2C19
GO_Molecular_Function_2023	N-acetyltransferase Activity (GO:0008080)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	SAT1
GO_Molecular_Function_2023	Actin Monomer Binding (GO:0003785)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	NOS3
GO_Molecular_Function_2023	Calmodulin-Dependent Protein Kinase Activity (GO:0004683)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	CAMK2A
GO_Molecular_Function_2023	High Voltage-Gated Calcium Channel Activity (GO:0008331)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	CACNA1C
GO_Molecular_Function_2023	Lipoprotein Particle Binding (GO:0071813)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	CDH13
GO_Molecular_Function_2023	Mannosyltransferase Activity (GO:0000030)	1/23	2.694473e-01	3.684280e-01	0	0	3.317677e+00	4.350743e+00	ALG8
GO_Molecular_Function_2023	Tubulin Binding (GO:0015631)	6/322	2.722446e-01	3.709910e-01	0	0	1.390948e+00	1.809699e+00	PRNP;STMN1;HTT;NEFM;BRCA1;HDAC6
GO_Molecular_Function_2023	Cytokine Receptor Activity (GO:0004896)	2/76	2.752822e-01	3.738629e-01	0	0	1.974781e+00	2.547387e+00	IL6R;CMKLR1
GO_Molecular_Function_2023	SUMO Transferase Activity (GO:0019789)	1/24	2.793577e-01	3.768516e-01	0	0	3.173269e+00	4.046750e+00	HDAC9
GO_Molecular_Function_2023	Monoatomic Anion Transmembrane Transporter Activity (GO:0008509)	1/24	2.793577e-01	3.768516e-01	0	0	3.173269e+00	4.046750e+00	SLC1A1
GO_Molecular_Function_2023	Adenylyltransferase Activity (GO:0070566)	1/25	2.891341e-01	3.848739e-01	0	0	3.040895e+00	3.773339e+00	OAS2
GO_Molecular_Function_2023	Ferrous Iron Binding (GO:0008198)	1/25	2.891341e-01	3.848739e-01	0	0	3.040895e+00	3.773339e+00	FTO
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)	1/25	2.891341e-01	3.848739e-01	0	0	3.040895e+00	3.773339e+00	CYP2C19
GO_Molecular_Function_2023	Phosphatidylinositol-3,4-Bisphosphate Binding (GO:0043325)	1/25	2.891341e-01	3.848739e-01	0	0	3.040895e+00	3.773339e+00	AKT1
GO_Molecular_Function_2023	Voltage-Gated Potassium Channel Activity (GO:0005249)	2/80	2.953647e-01	3.918700e-01	0	0	1.873129e+00	2.284364e+00	KCNJ6;KCNK2
GO_Molecular_Function_2023	Inward Rectifier Potassium Channel Activity (GO:0005242)	1/26	2.987784e-01	3.937997e-01	0	0	2.919111e+00	3.526441e+00	KCNJ6
GO_Molecular_Function_2023	Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712)	1/26	2.987784e-01	3.937997e-01	0	0	2.919111e+00	3.526441e+00	MAP2K5
GO_Molecular_Function_2023	RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	19/1225	3.041305e-01	3.959537e-01	0	0	1.158023e+00	1.378393e+00	HDAC5;EGR3;STAT3;RORA;NR1D1;NR3C1;ESR1;TBX19;NPAS2;ADRA2A;HDAC6;CREB1;DEAF1;BMAL1;CLOCK;ATF3;GABPA;ATF4;PITX3
GO_Molecular_Function_2023	Tumor Necrosis Factor Receptor Superfamily Binding (GO:0032813)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	TNF
GO_Molecular_Function_2023	Acetyltransferase Activity (GO:0016407)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	SAT1
GO_Molecular_Function_2023	Carboxy-Lyase Activity (GO:0016831)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	GAD1
GO_Molecular_Function_2023	Histone Acetyltransferase Activity (GO:0004402)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	CLOCK
GO_Molecular_Function_2023	Lipoprotein Particle Receptor Binding (GO:0070325)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	RELN
GO_Molecular_Function_2023	Nuclear Thyroid Hormone Receptor Binding (GO:0046966)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	MED12
GO_Molecular_Function_2023	Protein Phosphatase Inhibitor Activity (GO:0004864)	1/27	3.082923e-01	3.959537e-01	0	0	2.806695e+00	3.302658e+00	PPP1R1B
GO_Molecular_Function_2023	Chromatin DNA Binding (GO:0031490)	2/83	3.103761e-01	3.973605e-01	0	0	1.803479e+00	2.110017e+00	STAT3;CLOCK
GO_Molecular_Function_2023	Dicarboxylic Acid Transmembrane Transporter Activity (GO:0005310)	1/28	3.176776e-01	4.046861e-01	0	0	2.702606e+00	3.099128e+00	SLC1A1
GO_Molecular_Function_2023	Purine Ribonucleoside Triphosphate Binding (GO:0035639)	8/476	3.183558e-01	4.046861e-01	0	0	1.251893e+00	1.432899e+00	P2RX7;PRKCI;ABCB1;OAS2;AKT1;ATP1A3;RAC1;SYN1
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Activity (GO:0004674)	6/342	3.191182e-01	4.046861e-01	0	0	1.306806e+00	1.492626e+00	GSK3B;PRKCI;MAPK8;CAMK2A;AKT1;MAPK3
GO_Molecular_Function_2023	Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	17/1098	3.203291e-01	4.049444e-01	0	0	1.154574e+00	1.314374e+00	HDAC5;EGR3;STAT3;RORA;NR1D1;NR3C1;ESR1;TBX19;NPAS2;HDAC6;CREB1;BMAL1;CLOCK;ATF3;GABPA;ATF4;PITX3
GO_Molecular_Function_2023	Aminopeptidase Activity (GO:0004177)	1/29	3.269360e-01	4.094339e-01	0	0	2.605952e+00	2.913431e+00	LTA4H
GO_Molecular_Function_2023	Hydrolase Activity, Hydrolyzing O-glycosyl Compounds (GO:0004553)	1/29	3.269360e-01	4.094339e-01	0	0	2.605952e+00	2.913431e+00	HPSE
GO_Molecular_Function_2023	Metallocarboxypeptidase Activity (GO:0004181)	1/29	3.269360e-01	4.094339e-01	0	0	2.605952e+00	2.913431e+00	FOLH1
GO_Molecular_Function_2023	General Transcription Initiation Factor Binding (GO:0140296)	1/30	3.360692e-01	4.182657e-01	0	0	2.515964e+00	2.743503e+00	ESR1
GO_Molecular_Function_2023	Receptor Antagonist Activity (GO:0048019)	1/30	3.360692e-01	4.182657e-01	0	0	2.515964e+00	2.743503e+00	DKK4
GO_Molecular_Function_2023	Kinesin Binding (GO:0019894)	1/31	3.450790e-01	4.255269e-01	0	0	2.431975e+00	2.587578e+00	ARHGEF10
GO_Molecular_Function_2023	Phospholipase A2 Activity (GO:0004623)	1/31	3.450790e-01	4.255269e-01	0	0	2.431975e+00	2.587578e+00	PLA2G2A
GO_Molecular_Function_2023	Potassium Ion Transmembrane Transporter Activity (GO:0015079)	1/31	3.450790e-01	4.255269e-01	0	0	2.431975e+00	2.587578e+00	HCN1
GO_Molecular_Function_2023	Beta-Tubulin Binding (GO:0048487)	1/32	3.539669e-01	4.325067e-01	0	0	2.353405e+00	2.444133e+00	HTT
GO_Molecular_Function_2023	Inorganic Anion Transmembrane Transporter Activity (GO:0015103)	1/32	3.539669e-01	4.325067e-01	0	0	2.353405e+00	2.444133e+00	SLC1A1
GO_Molecular_Function_2023	Monocarboxylic Acid Transmembrane Transporter Activity (GO:0008028)	1/32	3.539669e-01	4.325067e-01	0	0	2.353405e+00	2.444133e+00	SLC6A1
GO_Molecular_Function_2023	Frizzled Binding (GO:0005109)	1/33	3.627347e-01	4.418377e-01	0	0	2.279745e+00	2.311852e+00	SFRP1
GO_Molecular_Function_2023	GTPase Binding (GO:0051020)	4/225	3.638017e-01	4.418377e-01	0	0	1.322419e+00	1.337159e+00	NGFR;PEX5L;GNB3;SOD1
GO_Molecular_Function_2023	Kinase Inhibitor Activity (GO:0019210)	1/34	3.713839e-01	4.483373e-01	0	0	2.210550e+00	2.189592e+00	PPP1R1B
GO_Molecular_Function_2023	Nuclear Estrogen Receptor Binding (GO:0030331)	1/34	3.713839e-01	4.483373e-01	0	0	2.210550e+00	2.189592e+00	ESR1
GO_Molecular_Function_2023	Single-Stranded DNA Binding (GO:0003697)	2/96	3.744307e-01	4.506621e-01	0	0	1.553033e+00	1.525620e+00	TWNK;CRY2
GO_Molecular_Function_2023	Chemoattractant Activity (GO:0042056)	1/35	3.799161e-01	4.531937e-01	0	0	2.145425e+00	2.076352e+00	VEGFA
GO_Molecular_Function_2023	Core Promoter Sequence-Specific DNA Binding (GO:0001046)	1/35	3.799161e-01	4.531937e-01	0	0	2.145425e+00	2.076352e+00	NR3C1
GO_Molecular_Function_2023	Ion Channel Inhibitor Activity (GO:0008200)	1/35	3.799161e-01	4.531937e-01	0	0	2.145425e+00	2.076352e+00	CALM2
GO_Molecular_Function_2023	Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)	1/36	3.883330e-01	4.618635e-01	0	0	2.084021e+00	1.971259e+00	AKT1
GO_Molecular_Function_2023	Transmembrane Receptor Protein Kinase Activity (GO:0019199)	1/37	3.966360e-01	4.689638e-01	0	0	2.026029e+00	1.873542e+00	ALK
GO_Molecular_Function_2023	N-acyltransferase Activity (GO:0016410)	1/37	3.966360e-01	4.689638e-01	0	0	2.026029e+00	1.873542e+00	SAT1
GO_Molecular_Function_2023	Alpha-Tubulin Binding (GO:0043014)	1/38	4.048267e-01	4.758490e-01	0	0	1.971171e+00	1.782522e+00	HDAC6
GO_Molecular_Function_2023	Carboxypeptidase Activity (GO:0004180)	1/38	4.048267e-01	4.758490e-01	0	0	1.971171e+00	1.782522e+00	FOLH1
GO_Molecular_Function_2023	Protein Kinase Regulator Activity (GO:0019887)	2/103	4.079389e-01	4.781091e-01	0	0	1.444882e+00	1.295536e+00	PPP1R1B;AKT1
GO_Molecular_Function_2023	Metal Ion Binding (GO:0046872)	8/521	4.102988e-01	4.794771e-01	0	0	1.139410e+00	1.015065e+00	PCLO;NRXN1;PLA2G2A;CDH13;ATP2A2;NRG1;S100B;CALM2
GO_Molecular_Function_2023	Catalytic Activity, Acting On A tRNA (GO:0140101)	1/39	4.129067e-01	4.811260e-01	0	0	1.919201e+00	1.697598e+00	FTO
GO_Molecular_Function_2023	Monoatomic Cation Channel Activity (GO:0005261)	2/105	4.173548e-01	4.849035e-01	0	0	1.416682e+00	1.237923e+00	PSEN1;HCN1
GO_Molecular_Function_2023	DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)	4/243	4.188545e-01	4.852436e-01	0	0	1.221695e+00	1.063157e+00	DEAF1;NR1D1;NR3C1;ATF3
GO_Molecular_Function_2023	Monoatomic Ion Gated Channel Activity (GO:0022839)	1/40	4.208773e-01	4.861859e-01	0	0	1.869896e+00	1.618234e+00	CHRNA4
GO_Molecular_Function_2023	2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706)	1/41	4.287401e-01	4.924387e-01	0	0	1.823056e+00	1.543954e+00	FTO
GO_Molecular_Function_2023	Signal Sequence Binding (GO:0005048)	1/41	4.287401e-01	4.924387e-01	0	0	1.823056e+00	1.543954e+00	PEX5L
GO_Molecular_Function_2023	Phosphatidylinositol Phosphate Binding (GO:1901981)	2/109	4.359563e-01	4.970868e-01	0	0	1.363444e+00	1.131949e+00	GAP43;AKT1
GO_Molecular_Function_2023	3'-5' Exonuclease Activity (GO:0008408)	1/42	4.364966e-01	4.970868e-01	0	0	1.778500e+00	1.474332e+00	MRE11
GO_Molecular_Function_2023	Promoter-Specific Chromatin Binding (GO:1990841)	1/42	4.364966e-01	4.970868e-01	0	0	1.778500e+00	1.474332e+00	ATF4
GO_Molecular_Function_2023	Kinase Activator Activity (GO:0019209)	1/44	4.516961e-01	5.108026e-01	0	0	1.695607e+00	1.347576e+00	AKT1
GO_Molecular_Function_2023	Signaling Receptor Complex Adaptor Activity (GO:0030159)	1/44	4.516961e-01	5.108026e-01	0	0	1.695607e+00	1.347576e+00	GNB3
GO_Molecular_Function_2023	Actin Binding (GO:0003779)	3/183	4.523526e-01	5.108026e-01	0	0	1.215734e+00	9.644336e-01	NOS3;ADCY8;SLC6A2
GO_Molecular_Function_2023	Damaged DNA Binding (GO:0003684)	1/45	4.591420e-01	5.155729e-01	0	0	1.656987e+00	1.289791e+00	CRY2
GO_Molecular_Function_2023	Protein Kinase Inhibitor Activity (GO:0004860)	1/45	4.591420e-01	5.155729e-01	0	0	1.656987e+00	1.289791e+00	PPP1R1B
GO_Molecular_Function_2023	Chemokine Activity (GO:0008009)	1/46	4.664871e-01	5.194677e-01	0	0	1.620082e+00	1.235353e+00	CXCL8
GO_Molecular_Function_2023	Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538)	1/46	4.664871e-01	5.194677e-01	0	0	1.620082e+00	1.235353e+00	CDKN2A
GO_Molecular_Function_2023	Exonuclease Activity (GO:0004527)	1/46	4.664871e-01	5.194677e-01	0	0	1.620082e+00	1.235353e+00	MRE11
GO_Molecular_Function_2023	Calcium-Dependent Phospholipid Binding (GO:0005544)	1/47	4.737329e-01	5.260791e-01	0	0	1.584783e+00	1.184010e+00	PCLO
GO_Molecular_Function_2023	Endopeptidase Activity (GO:0004175)	5/335	4.768674e-01	5.281011e-01	0	0	1.104978e+00	8.182551e-01	DPP4;SFRP1;HP;REN;PSEN1
GO_Molecular_Function_2023	Manganese Ion Binding (GO:0030145)	1/48	4.808806e-01	5.310824e-01	0	0	1.550985e+00	1.135532e+00	SOD2
GO_Molecular_Function_2023	Chemokine Receptor Binding (GO:0042379)	1/50	4.948871e-01	5.435645e-01	0	0	1.487528e+00	1.046366e+00	CXCL8
GO_Molecular_Function_2023	Nuclear Receptor Coactivator Activity (GO:0030374)	1/50	4.948871e-01	5.435645e-01	0	0	1.487528e+00	1.046366e+00	MED12
GO_Molecular_Function_2023	Serine-Type Endopeptidase Activity (GO:0004252)	2/125	5.069526e-01	5.539942e-01	0	0	1.185118e+00	8.050955e-01	DPP4;HP
GO_Molecular_Function_2023	Small GTPase Binding (GO:0031267)	3/199	5.075127e-01	5.539942e-01	0	0	1.115576e+00	7.566214e-01	NGFR;PEX5L;SOD1
GO_Molecular_Function_2023	Phosphoric Ester Hydrolase Activity (GO:0042578)	1/52	5.085171e-01	5.539942e-01	0	0	1.429049e+00	9.664034e-01	DUSP4
GO_Molecular_Function_2023	Syntaxin Binding (GO:0019905)	1/53	5.151940e-01	5.582426e-01	0	0	1.401496e+00	9.294884e-01	SNAP25
GO_Molecular_Function_2023	Polyubiquitin Modification-Dependent Protein Binding (GO:0031593)	1/53	5.151940e-01	5.582426e-01	0	0	1.401496e+00	9.294884e-01	HDAC6
GO_Molecular_Function_2023	Guanyl-Nucleotide Exchange Factor Activity (GO:0005085)	3/203	5.208525e-01	5.628568e-01	0	0	1.093041e+00	7.129779e-01	ARHGEF10;ADRB1;SLC6A2
GO_Molecular_Function_2023	Chloride Transmembrane Transporter Activity (GO:0015108)	1/55	5.282780e-01	5.693505e-01	0	0	1.349451e+00	8.611289e-01	SLC1A1
GO_Molecular_Function_2023	Iron Ion Binding (GO:0005506)	1/56	5.346874e-01	5.731849e-01	0	0	1.324848e+00	8.294518e-01	FTO
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Activator Activity (GO:0043539)	1/56	5.346874e-01	5.731849e-01	0	0	1.324848e+00	8.294518e-01	CALM2
GO_Molecular_Function_2023	Endonuclease Activity (GO:0004519)	1/58	5.472472e-01	5.835368e-01	0	0	1.278233e+00	7.705886e-01	MRE11
GO_Molecular_Function_2023	Nuclease Activity (GO:0004518)	1/58	5.472472e-01	5.835368e-01	0	0	1.278233e+00	7.705886e-01	MRE11
GO_Molecular_Function_2023	Sterol Binding (GO:0032934)	1/59	5.533998e-01	5.869834e-01	0	0	1.256130e+00	7.432204e-01	RORA
GO_Molecular_Function_2023	Receptor Tyrosine Kinase Binding (GO:0030971)	1/59	5.533998e-01	5.869834e-01	0	0	1.256130e+00	7.432204e-01	NRG1
GO_Molecular_Function_2023	Secondary Active Transmembrane Transporter Activity (GO:0015291)	1/60	5.594691e-01	5.918594e-01	0	0	1.234777e+00	7.171178e-01	SLCO1C1
GO_Molecular_Function_2023	Serine-Type Peptidase Activity (GO:0008236)	2/142	5.757484e-01	6.074826e-01	0	0	1.040308e+00	5.743379e-01	DPP4;HP
GO_Molecular_Function_2023	Cysteine-Type Peptidase Activity (GO:0008234)	2/144	5.833683e-01	6.139112e-01	0	0	1.025551e+00	5.527069e-01	ATXN3;SFRP1
GO_Molecular_Function_2023	Double-Stranded RNA Binding (GO:0003725)	1/65	5.886049e-01	6.178047e-01	0	0	1.138021e+00	6.031511e-01	OAS2
GO_Molecular_Function_2023	Cadherin Binding (GO:0045296)	4/319	6.303708e-01	6.592004e-01	0	0	9.233220e-01	4.260642e-01	NOTCH3;MRE11;CDH13;PSEN1
GO_Molecular_Function_2023	Microtubule Binding (GO:0008017)	3/239	6.313237e-01	6.592004e-01	0	0	9.245984e-01	4.252566e-01	PRNP;NEFM;HDAC6
GO_Molecular_Function_2023	Ubiquitin-Like Protein Transferase Activity (GO:0019787)	3/240	6.341287e-01	6.604138e-01	0	0	9.206499e-01	4.193592e-01	RNF123;BRCA1;HDAC9
GO_Molecular_Function_2023	Phospholipase Activity (GO:0004620)	1/77	6.509344e-01	6.744218e-01	0	0	9.577485e-01	4.112058e-01	PLA2G2A
GO_Molecular_Function_2023	Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)	1/77	6.509344e-01	6.744218e-01	0	0	9.577485e-01	4.112058e-01	DGKB
GO_Molecular_Function_2023	Phosphatase Activity (GO:0016791)	1/83	6.784750e-01	7.011490e-01	0	0	8.873984e-01	3.442286e-01	DUSP4
GO_Molecular_Function_2023	Protein Tyrosine Kinase Binding (GO:1990782)	1/85	6.871653e-01	7.083088e-01	0	0	8.661817e-01	3.249744e-01	NRG1
GO_Molecular_Function_2023	GTPase Activity (GO:0003924)	3/265	6.994181e-01	7.190948e-01	0	0	8.317335e-01	2.973502e-01	RGS1;GNB3;RAC1
GO_Molecular_Function_2023	Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)	3/270	7.113619e-01	7.295089e-01	0	0	8.159483e-01	2.778907e-01	RGS1;GNB3;RAC1
GO_Molecular_Function_2023	Carboxylic Ester Hydrolase Activity (GO:0052689)	1/104	7.588947e-01	7.762740e-01	0	0	7.057174e-01	1.947019e-01	PLA2G2A
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activity (GO:0004197)	1/106	7.654182e-01	7.789826e-01	0	0	6.922046e-01	1.850491e-01	SFRP1
GO_Molecular_Function_2023	Phosphatidylinositol Binding (GO:0035091)	1/106	7.654182e-01	7.789826e-01	0	0	6.922046e-01	1.850491e-01	GAP43
GO_Molecular_Function_2023	GTPase Regulator Activity (GO:0030695)	4/424	8.294089e-01	8.419757e-01	0	0	6.887462e-01	1.288244e-01	ARHGEF10;RGS1;ADRB1;SLC6A2
GO_Molecular_Function_2023	GTP Binding (GO:0005525)	1/201	9.364573e-01	9.482515e-01	0	0	3.616481e-01	2.374269e-02	RAC1
GO_Molecular_Function_2023	GTPase Activator Activity (GO:0005096)	1/211	9.446396e-01	9.541335e-01	0	0	3.442504e-01	1.960568e-02	RGS1
GO_Molecular_Function_2023	Guanyl Ribonucleotide Binding (GO:0032561)	1/226	9.549865e-01	9.621668e-01	0	0	3.210535e-01	1.478712e-02	RAC1
GO_Molecular_Function_2023	Ubiquitin-Protein Transferase Activity (GO:0004842)	2/412	9.768485e-01	9.817327e-01	0	0	3.503309e-01	8.206046e-03	RNF123;BRCA1
GO_Molecular_Function_2023	Olfactory Receptor Activity (GO:0004984)	1/362	9.931514e-01	9.956281e-01	0	0	1.987073e-01	1.365547e-03	OR7D4
GO_Molecular_Function_2023	RNA Binding (GO:0003723)	8/1411	9.990157e-01	9.990157e-01	0	0	3.973235e-01	3.912745e-04	STIP1;GRN;CDKN2A;OAS2;STAT3;LTA4H;BRCA1;BICC1
