Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Monocyte Chemotaxis (GO:0090027)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	DUSP1
GO_Biological_Process_2023	Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	TNF
GO_Biological_Process_2023	Nucleobase Transport (GO:0015851)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	SLC29A3
GO_Biological_Process_2023	Nucleoside Transport (GO:0015858)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	SLC29A3
GO_Biological_Process_2023	Photoreceptor Cell Differentiation (GO:0046530)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	STAT3
GO_Biological_Process_2023	Positive Regulation Of I-kappaB Phosphorylation (GO:1903721)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	TNF
GO_Biological_Process_2023	Positive Regulation Of NK T Cell Proliferation (GO:0051142)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	IL18
GO_Biological_Process_2023	Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	IL1B
GO_Biological_Process_2023	Positive Regulation Of T-helper 2 Cell Differentiation (GO:0045630)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	IL18
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	TGFB1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	LIF
GO_Biological_Process_2023	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	SFRP1
GO_Biological_Process_2023	Positive Regulation Of Gap Junction Assembly (GO:1903598)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	AGT
GO_Biological_Process_2023	Positive Regulation Of Growth Hormone Secretion (GO:0060124)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	DRD2
GO_Biological_Process_2023	Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	NOS2
GO_Biological_Process_2023	Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	P2RX7
GO_Biological_Process_2023	Positive Regulation Of Osteoblast Proliferation (GO:0033690)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	HPSE
GO_Biological_Process_2023	Positive Regulation Of Podosome Assembly (GO:0071803)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	TNF
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cilium (GO:1903566)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	GSK3B
GO_Biological_Process_2023	Positive Regulation Of Receptor Binding (GO:1900122)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	BDNF
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	SOD2
GO_Biological_Process_2023	Postsynaptic Density Assembly (GO:0097107)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	NRXN1
GO_Biological_Process_2023	Presynaptic Active Zone Organization (GO:1990709)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	PCLO
GO_Biological_Process_2023	Purine Nucleobase Transmembrane Transport (GO:1904823)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	SLC29A3
GO_Biological_Process_2023	Pyrimidine Nucleoside Transport (GO:0015864)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	SLC29A3
GO_Biological_Process_2023	Radial Glial Cell Differentiation (GO:0060019)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	STAT3
GO_Biological_Process_2023	Regulation Of T-helper 1 Cell Cytokine Production (GO:2000554)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	IL1B
GO_Biological_Process_2023	Regulation Of Apoptotic DNA Fragmentation (GO:1902510)	1/5	6.594484e-02	1.421201e-01	0	0	1.826389e+01	4.965836e+01	IL6
GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	4/112	6.604403e-02	1.421201e-01	0	0	2.721737e+00	7.396139e+00	CDKN2A;AKT1;HTT;CALM2
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	4/112	6.604403e-02	1.421201e-01	0	0	2.721737e+00	7.396139e+00	CDKN2A;IGF1;RAC1;ADRA2A
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	3/69	6.716300e-02	1.444061e-01	0	0	3.334973e+00	9.006537e+00	AKT1;NRG1;SERPINA6
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	3/70	6.949715e-02	1.484181e-01	0	0	3.285030e+00	8.759433e+00	SFRP1;TGFB1;FGFR2
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	3/70	6.949715e-02	1.484181e-01	0	0	3.285030e+00	8.759433e+00	CXCL8;CAMK2A;CRY1
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	LEP;ARRB2
GO_Biological_Process_2023	Regulation Of Transmembrane Transport (GO:0034762)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	KCNJ6;BCL2
GO_Biological_Process_2023	Respiratory System Development (GO:0060541)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	FGFR2;VEGFA
GO_Biological_Process_2023	Gluconeogenesis (GO:0006094)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	PER2;CRY1
GO_Biological_Process_2023	Muscle Cell Development (GO:0055001)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	IGF1;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Synapse Assembly (GO:0051965)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	BDNF;NRXN1
GO_Biological_Process_2023	Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	2/32	6.955281e-02	1.484181e-01	0	0	4.882032e+00	1.301388e+01	PDE4D;CALM2
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	5/162	6.984880e-02	1.489251e-01	0	0	2.343279e+00	6.236454e+00	APP;GNB3;NRG1;PSEN1;IGF1
GO_Biological_Process_2023	Regulation Of Hydrolase Activity (GO:0051336)	3/71	7.186764e-02	1.531015e-01	0	0	3.236556e+00	8.521623e+00	NTRK2;CAMK2A;SOD1
GO_Biological_Process_2023	Regulation Of Lamellipodium Assembly (GO:0010591)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	NRG1;RAC1
GO_Biological_Process_2023	Regulation Of Sprouting Angiogenesis (GO:1903670)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	GLUL;VEGFA
GO_Biological_Process_2023	Vasculogenesis (GO:0001570)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	TGFB1;VEGFA
GO_Biological_Process_2023	Inositol Lipid-Mediated Signaling (GO:0048017)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	IGF1;FGFR1
GO_Biological_Process_2023	Lung Development (GO:0030324)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	FGFR2;VEGFA
GO_Biological_Process_2023	Phosphatidic Acid Metabolic Process (GO:0046473)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	DGKB;PLA2G2A
GO_Biological_Process_2023	Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	ADRA2A;AGT
GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	TGFB1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Reproductive Process (GO:2000243)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	TACR1;VEGFA
GO_Biological_Process_2023	Protein K63-linked Deubiquitination (GO:0070536)	2/33	7.339855e-02	1.550203e-01	0	0	4.724307e+00	1.233919e+01	ATXN3;BRCA1
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	3/72	7.427404e-02	1.550203e-01	0	0	3.189487e+00	8.292647e+00	ADCYAP1;MAPK8;WWC1
GO_Biological_Process_2023	Response To Ionizing Radiation (GO:0010212)	3/72	7.427404e-02	1.550203e-01	0	0	3.189487e+00	8.292647e+00	BRCA1;SLC6A2;CLOCK
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	3/72	7.427404e-02	1.550203e-01	0	0	3.189487e+00	8.292647e+00	TGFB1;STAT3;ARRB2
GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	3/73	7.671590e-02	1.550203e-01	0	0	3.143763e+00	8.072072e+00	STMN1;RAC1;SLC6A2
GO_Biological_Process_2023	Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924)	2/34	7.731103e-02	1.550203e-01	0	0	4.576441e+00	1.171532e+01	EGR3;VEGFA
GO_Biological_Process_2023	Glial Cell Differentiation (GO:0010001)	2/34	7.731103e-02	1.550203e-01	0	0	4.576441e+00	1.171532e+01	RELN;STAT3
GO_Biological_Process_2023	Membrane Protein Proteolysis (GO:0033619)	2/34	7.731103e-02	1.550203e-01	0	0	4.576441e+00	1.171532e+01	TGFB1;PSEN1
GO_Biological_Process_2023	Positive Regulation Of Organelle Organization (GO:0010638)	2/34	7.731103e-02	1.550203e-01	0	0	4.576441e+00	1.171532e+01	P2RX7;GSK3B
GO_Biological_Process_2023	Regulation Of Digestive System Process (GO:0044058)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	OPRK1
GO_Biological_Process_2023	Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor (GO:2000544)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	FGFR1
GO_Biological_Process_2023	Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	CXCL8
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Assembly (GO:1901201)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TGFB1
GO_Biological_Process_2023	Regulation Of Glial Cell Apoptotic Process (GO:0034350)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	PRKCI
GO_Biological_Process_2023	Regulation Of Growth Hormone Secretion (GO:0060123)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DRD2
GO_Biological_Process_2023	SMAD Protein Complex Assembly (GO:0007183)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TGFB1
GO_Biological_Process_2023	Angiotensin-Activated Signaling Pathway (GO:0038166)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	CAMK2A
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	CAMK2A
GO_Biological_Process_2023	Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TNF
GO_Biological_Process_2023	Auditory Receptor Cell Morphogenesis (GO:0002093)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SOD1
GO_Biological_Process_2023	Auditory Receptor Cell Stereocilium Organization (GO:0060088)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SOD1
GO_Biological_Process_2023	Autophagosome Membrane Docking (GO:0016240)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	ATP2A2
GO_Biological_Process_2023	Regulation Of Nuclease Activity (GO:0032069)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	OAS2
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	P2RX7
GO_Biological_Process_2023	Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	NRG1
GO_Biological_Process_2023	Regulation Of Relaxation Of Muscle (GO:1901077)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DCANP1
GO_Biological_Process_2023	Regulation Of Respiratory Gaseous Exchange (GO:0043576)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	GRPR
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Differentiation (GO:0051150)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	FGFR2
GO_Biological_Process_2023	Regulation Of Striated Muscle Tissue Development (GO:0016202)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TGFB1
GO_Biological_Process_2023	Cellular Response To Histamine (GO:0071420)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	GABRB3
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	AGT
GO_Biological_Process_2023	Cellular Response To Interleukin-9 (GO:0071355)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	STAT3
GO_Biological_Process_2023	Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	MAP2K5
GO_Biological_Process_2023	Cellular Response To Monoamine Stimulus (GO:0071868)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DRD1
GO_Biological_Process_2023	Cellular Response To Prostaglandin E Stimulus (GO:0071380)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SFRP1
GO_Biological_Process_2023	Cytolysis By Host Of Symbiont Cells (GO:0051838)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	NRG1
GO_Biological_Process_2023	Exocrine System Development (GO:0035272)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	FGFR2
GO_Biological_Process_2023	Synaptic Signaling (GO:0099536)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DPYSL2
GO_Biological_Process_2023	Synaptic Vesicle Docking (GO:0016081)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SNAP25
GO_Biological_Process_2023	Forebrain Neuron Development (GO:0021884)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	FGFR2
GO_Biological_Process_2023	Gamma-Aminobutyric Acid Transport (GO:0015812)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SLC6A1
GO_Biological_Process_2023	Vascular Associated Smooth Muscle Cell Development (GO:0097084)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	VEGFA
GO_Biological_Process_2023	Vascular Wound Healing (GO:0061042)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	VEGFA
GO_Biological_Process_2023	White Fat Cell Differentiation (GO:0050872)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	PER2
GO_Biological_Process_2023	Hyaluronan Biosynthetic Process (GO:0030213)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IL1B
GO_Biological_Process_2023	Inositol Metabolic Process (GO:0006020)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IMPA2
GO_Biological_Process_2023	Interleukin-9-Mediated Signaling Pathway (GO:0038113)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	STAT3
GO_Biological_Process_2023	Macrophage Derived Foam Cell Differentiation (GO:0010742)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TGFB1
GO_Biological_Process_2023	Meiotic DNA Double-Strand Break Formation (GO:0042138)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	MRE11
GO_Biological_Process_2023	Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	ATP2A2
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903588)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	NGFR
GO_Biological_Process_2023	Negative Regulation Of Catecholamine Secretion (GO:0033604)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	CRH
GO_Biological_Process_2023	Negative Regulation Of Glycogen Metabolic Process (GO:0070874)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	GSK3B
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Differentiation (GO:0045620)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SFRP1
GO_Biological_Process_2023	Negative Regulation Of Oligodendrocyte Differentiation (GO:0048715)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DRD3
GO_Biological_Process_2023	Negative Regulation Of p38MAPK Cascade (GO:1903753)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DUSP1
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034392)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IGF1
GO_Biological_Process_2023	Norepinephrine Biosynthetic Process (GO:0042421)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TH
GO_Biological_Process_2023	Nucleobase Catabolic Process (GO:0046113)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DPYSL2
GO_Biological_Process_2023	Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DRD2
GO_Biological_Process_2023	Polyamine Biosynthetic Process (GO:0006596)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SAT1
GO_Biological_Process_2023	Positive Regulation Of cAMP-mediated Signaling (GO:0043950)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	POMC
GO_Biological_Process_2023	Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TNF
GO_Biological_Process_2023	Positive Regulation Of Cilium Movement (GO:0003353)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TACR1
GO_Biological_Process_2023	Positive Regulation Of Cilium-Dependent Cell Motility (GO:2000155)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TACR1
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SFRP1
GO_Biological_Process_2023	Positive Regulation Of Flagellated Sperm Motility (GO:1902093)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TACR1
GO_Biological_Process_2023	Positive Regulation Of Hormone Metabolic Process (GO:0032352)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	SLCO1C1
GO_Biological_Process_2023	Positive Regulation Of Humoral Immune Response (GO:0002922)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IL1B
GO_Biological_Process_2023	Positive Regulation Of Icosanoid Secretion (GO:0032305)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IL1B
GO_Biological_Process_2023	Positive Regulation Of Immune Response To Tumor Cell (GO:0002839)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	NRG1
GO_Biological_Process_2023	Positive Regulation Of Interleukin-5 Production (GO:0032754)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	PDE4D
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Apoptotic Process (GO:0070230)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IDO1
GO_Biological_Process_2023	Positive Regulation Of Neurotransmitter Secretion (GO:0001956)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DTNBP1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Centrosome (GO:1904781)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	GSK3B
GO_Biological_Process_2023	Positive Regulation Of Synaptic Plasticity (GO:0031915)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	CPLX2
GO_Biological_Process_2023	Positive Regulation Of Trophoblast Cell Migration (GO:1901165)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	VEGFA
GO_Biological_Process_2023	Protein Deglutamylation (GO:0035608)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	FOLH1
GO_Biological_Process_2023	Proteoglycan Catabolic Process (GO:0030167)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	HPSE
GO_Biological_Process_2023	Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	DPP4
GO_Biological_Process_2023	Regulation Of I-kappaB Phosphorylation (GO:1903719)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	TNF
GO_Biological_Process_2023	Regulation Of NK T Cell Proliferation (GO:0051140)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IL18
GO_Biological_Process_2023	Regulation Of SA Node Cell Action Potential (GO:0098907)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	HCN1
GO_Biological_Process_2023	Regulation Of Adiponectin Secretion (GO:0070163)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	IL1B
GO_Biological_Process_2023	Regulation Of Anion Channel Activity (GO:0010359)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	PRNP
GO_Biological_Process_2023	Regulation Of Axon Guidance (GO:1902667)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	VEGFA
GO_Biological_Process_2023	Regulation Of Blood-Brain Barrier Permeability (GO:1905603)	1/6	7.860442e-02	1.550203e-01	0	0	1.461037e+01	3.715895e+01	VEGFA
GO_Biological_Process_2023	Gland Development (GO:0048732)	3/74	7.919279e-02	1.560600e-01	0	0	3.099327e+00	7.859491e+00	NRG1;FGFR2;SOD1
GO_Biological_Process_2023	Proteasomal Protein Catabolic Process (GO:0010498)	6/220	7.952940e-02	1.566023e-01	0	0	2.064715e+00	5.227092e+00	ATXN3;GSK3B;NR1D1;ARRB2;CLOCK;BMAL1
GO_Biological_Process_2023	Regulation Of Regulated Secretory Pathway (GO:1903305)	2/35	8.128777e-02	1.594491e-01	0	0	4.437535e+00	1.113715e+01	DTNBP1;SYN1
GO_Biological_Process_2023	Regulation Of Sodium Ion Transport (GO:0002028)	2/35	8.128777e-02	1.594491e-01	0	0	4.437535e+00	1.113715e+01	P2RX7;DRD2
GO_Biological_Process_2023	Endoderm Formation (GO:0001706)	2/35	8.128777e-02	1.594491e-01	0	0	4.437535e+00	1.113715e+01	DUSP4;DUSP1
GO_Biological_Process_2023	Macrophage Activation (GO:0042116)	2/35	8.128777e-02	1.594491e-01	0	0	4.437535e+00	1.113715e+01	APP;TNF
GO_Biological_Process_2023	Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	2/35	8.128777e-02	1.594491e-01	0	0	4.437535e+00	1.113715e+01	RAC1;S100A10
GO_Biological_Process_2023	Defense Response To Gram-negative Bacterium (GO:0050829)	3/75	8.170424e-02	1.600198e-01	0	0	3.056126e+00	7.654523e+00	IL6;NOS2;IL6R
GO_Biological_Process_2023	Negative Regulation Of Phosphorylation (GO:0042326)	3/75	8.170424e-02	1.600198e-01	0	0	3.056126e+00	7.654523e+00	PRNP;TGFB1;CDKN2A
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	4/122	8.437401e-02	1.648688e-01	0	0	2.489811e+00	6.156048e+00	GSK3B;GPX1;TNF;GFAP
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	4/122	8.437401e-02	1.648688e-01	0	0	2.489811e+00	6.156048e+00	IL6;IL1B;AKT1;IGF1
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	4/122	8.437401e-02	1.648688e-01	0	0	2.489811e+00	6.156048e+00	DPP4;CXCL8;M6PR;ARRB2
GO_Biological_Process_2023	Regulation Of Intracellular Protein Transport (GO:0033157)	2/36	8.532632e-02	1.662201e-01	0	0	4.306801e+00	1.060021e+01	GSK3B;TGFB1
GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	2/36	8.532632e-02	1.662201e-01	0	0	4.306801e+00	1.060021e+01	TGFB1;CALM2
GO_Biological_Process_2023	Histone Deacetylation (GO:0016575)	2/36	8.532632e-02	1.662201e-01	0	0	4.306801e+00	1.060021e+01	HDAC5;HDAC6
GO_Biological_Process_2023	Negative Regulation Of T Cell Proliferation (GO:0042130)	2/36	8.532632e-02	1.662201e-01	0	0	4.306801e+00	1.060021e+01	PRNP;PLA2G2A
GO_Biological_Process_2023	Positive Regulation Of Response To Stimulus (GO:0048584)	3/77	8.682897e-02	1.669930e-01	0	0	2.973225e+00	7.266012e+00	HOMER1;BRCA1;NPAS2
GO_Biological_Process_2023	Aortic Valve Morphogenesis (GO:0003180)	2/37	8.942428e-02	1.669930e-01	0	0	4.183537e+00	1.010058e+01	TGFB1;NOS3
