Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	protein serine/threonine phosphatase activity (GO:0004722)	2/62	2.051861e-01	3.032814e-01	0	0	2.437299e+00	3.860286e+00	DUSP4;DUSP1
GO_Molecular_Function_2021	CXCR chemokine receptor binding (GO:0045236)	1/17	2.070680e-01	3.032814e-01	0	0	4.563194e+00	7.185700e+00	CXCL8
GO_Molecular_Function_2021	G protein-coupled chemoattractant receptor activity (GO:0001637)	1/17	2.070680e-01	3.032814e-01	0	0	4.563194e+00	7.185700e+00	CMKLR1
GO_Molecular_Function_2021	low-density lipoprotein particle binding (GO:0030169)	1/17	2.070680e-01	3.032814e-01	0	0	4.563194e+00	7.185700e+00	CDH13
GO_Molecular_Function_2021	metalloaminopeptidase activity (GO:0070006)	1/17	2.070680e-01	3.032814e-01	0	0	4.563194e+00	7.185700e+00	LTA4H
GO_Molecular_Function_2021	protein kinase activator activity (GO:0030295)	2/63	2.101448e-01	3.067550e-01	0	0	2.397221e+00	3.739565e+00	NRG1;CALM2
GO_Molecular_Function_2021	RNA polymerase binding (GO:0070063)	1/18	2.178213e-01	3.137493e-01	0	0	4.294553e+00	6.545244e+00	BRCA1
GO_Molecular_Function_2021	transforming growth factor beta receptor binding (GO:0005160)	1/18	2.178213e-01	3.137493e-01	0	0	4.294553e+00	6.545244e+00	TGFB1
GO_Molecular_Function_2021	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/18	2.178213e-01	3.137493e-01	0	0	4.294553e+00	6.545244e+00	IDO1
GO_Molecular_Function_2021	phosphatidylcholine transporter activity (GO:0008525)	1/18	2.178213e-01	3.137493e-01	0	0	4.294553e+00	6.545244e+00	ABCB1
GO_Molecular_Function_2021	nuclear receptor binding (GO:0016922)	3/120	2.224045e-01	3.192936e-01	0	0	1.876387e+00	2.820693e+00	MED12;CRY1;ESR1
GO_Molecular_Function_2021	arachidonic acid monooxygenase activity (GO:0008391)	1/19	2.284294e-01	3.247280e-01	0	0	4.055761e+00	5.988446e+00	CYP2C19
GO_Molecular_Function_2021	leak channel activity (GO:0022840)	1/19	2.284294e-01	3.247280e-01	0	0	4.055761e+00	5.988446e+00	KCNK2
GO_Molecular_Function_2021	protein tyrosine kinase activator activity (GO:0030296)	1/19	2.284294e-01	3.247280e-01	0	0	4.055761e+00	5.988446e+00	NRG1
GO_Molecular_Function_2021	tubulin binding (GO:0015631)	6/307	2.383081e-01	3.352224e-01	0	0	1.461393e+00	2.095916e+00	PRNP;STMN1;HTT;NEFM;BRCA1;HDAC6
GO_Molecular_Function_2021	antiporter activity (GO:0015297)	1/20	2.388941e-01	3.352224e-01	0	0	3.842105e+00	5.500876e+00	ATP1A3
GO_Molecular_Function_2021	tau-protein kinase activity (GO:0050321)	1/20	2.388941e-01	3.352224e-01	0	0	3.842105e+00	5.500876e+00	GSK3B
GO_Molecular_Function_2021	endodeoxyribonuclease activity (GO:0004520)	1/20	2.388941e-01	3.352224e-01	0	0	3.842105e+00	5.500876e+00	MRE11
GO_Molecular_Function_2021	actinin binding (GO:0042805)	1/21	2.492174e-01	3.474665e-01	0	0	3.649815e+00	5.071161e+00	CACNA1C
GO_Molecular_Function_2021	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	2.492174e-01	3.474665e-01	0	0	3.649815e+00	5.071161e+00	HSD11B1
GO_Molecular_Function_2021	endopeptidase activity (GO:0004175)	6/315	2.562514e-01	3.559606e-01	0	0	1.422971e+00	1.937513e+00	DPP4;SFRP1;ACE;HP;REN;PSEN1
GO_Molecular_Function_2021	adenylyltransferase activity (GO:0070566)	1/22	2.594012e-01	3.559606e-01	0	0	3.475838e+00	4.690224e+00	OAS2
GO_Molecular_Function_2021	TBP-class protein binding (GO:0017025)	1/22	2.594012e-01	3.559606e-01	0	0	3.475838e+00	4.690224e+00	ESR1
GO_Molecular_Function_2021	voltage-gated sodium channel activity (GO:0005248)	1/22	2.594012e-01	3.559606e-01	0	0	3.475838e+00	4.690224e+00	HCN1
GO_Molecular_Function_2021	mannosyltransferase activity (GO:0000030)	1/22	2.594012e-01	3.559606e-01	0	0	3.475838e+00	4.690224e+00	ALG8
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	2/74	2.652270e-01	3.628105e-01	0	0	2.029843e+00	2.693945e+00	DUSP4;DUSP1
GO_Molecular_Function_2021	metal ion binding (GO:0046872)	9/517	2.689655e-01	3.628780e-01	0	0	1.299731e+00	1.706771e+00	PRNP;PCLO;NRXN1;PLA2G2A;CDH13;ATP2A2;S100B;CALM2;S100A10
GO_Molecular_Function_2021	carboxy-lyase activity (GO:0016831)	1/23	2.694473e-01	3.628780e-01	0	0	3.317677e+00	4.350743e+00	GAD1
GO_Molecular_Function_2021	disordered domain specific binding (GO:0097718)	1/23	2.694473e-01	3.628780e-01	0	0	3.317677e+00	4.350743e+00	CALM2
GO_Molecular_Function_2021	phosphatase inhibitor activity (GO:0019212)	1/23	2.694473e-01	3.628780e-01	0	0	3.317677e+00	4.350743e+00	PPP1R1B
GO_Molecular_Function_2021	pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	1/23	2.694473e-01	3.628780e-01	0	0	3.317677e+00	4.350743e+00	ATP2A2
GO_Molecular_Function_2021	alpha-actinin binding (GO:0051393)	1/24	2.793577e-01	3.704896e-01	0	0	3.173269e+00	4.046750e+00	CACNA1C
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	1/24	2.793577e-01	3.704896e-01	0	0	3.173269e+00	4.046750e+00	CAMK2A
GO_Molecular_Function_2021	ferrous iron binding (GO:0008198)	1/24	2.793577e-01	3.704896e-01	0	0	3.173269e+00	4.046750e+00	FTO
GO_Molecular_Function_2021	lipoprotein particle binding (GO:0071813)	1/24	2.793577e-01	3.704896e-01	0	0	3.173269e+00	4.046750e+00	CDH13
GO_Molecular_Function_2021	protein phosphatase 2A binding (GO:0051721)	1/24	2.793577e-01	3.704896e-01	0	0	3.173269e+00	4.046750e+00	ADCY8
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	8/460	2.866078e-01	3.788354e-01	0	0	1.297285e+00	1.621139e+00	P2RX7;PRKCI;ABCB1;OAS2;AKT1;ATP1A3;RAC1;SYN1
GO_Molecular_Function_2021	actin monomer binding (GO:0003785)	1/25	2.891341e-01	3.788354e-01	0	0	3.040895e+00	3.773339e+00	NOS3
GO_Molecular_Function_2021	inward rectifier potassium channel activity (GO:0005242)	1/25	2.891341e-01	3.788354e-01	0	0	3.040895e+00	3.773339e+00	KCNJ6
GO_Molecular_Function_2021	protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/25	2.891341e-01	3.788354e-01	0	0	3.040895e+00	3.773339e+00	GLUL
GO_Molecular_Function_2021	GTPase binding (GO:0051020)	4/201	2.903550e-01	3.792926e-01	0	0	1.485351e+00	1.836861e+00	NGFR;PEX5L;GNB3;SOD1
GO_Molecular_Function_2021	RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	18/1149	2.961758e-01	3.845865e-01	0	0	1.169919e+00	1.423559e+00	HDAC5;EGR3;STAT3;RORA;NR1D1;NR3C1;ESR1;TBX19;NPAS2;HDAC6;NR3C2;AR;CREB1;CLOCK;ATF3;GABPA;ATF4;PITX3
GO_Molecular_Function_2021	cis-regulatory region sequence-specific DNA binding (GO:0000987)	18/1149	2.961758e-01	3.845865e-01	0	0	1.169919e+00	1.423559e+00	HDAC5;EGR3;STAT3;RORA;NR1D1;NR3C1;ESR1;TBX19;NPAS2;HDAC6;NR3C2;AR;CREB1;CLOCK;ATF3;GABPA;ATF4;PITX3
GO_Molecular_Function_2021	chemokine receptor activity (GO:0004950)	1/26	2.987784e-01	3.856635e-01	0	0	2.919111e+00	3.526441e+00	CMKLR1
GO_Molecular_Function_2021	phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	1/26	2.987784e-01	3.856635e-01	0	0	2.919111e+00	3.526441e+00	AKT1
GO_Molecular_Function_2021	DNA binding (GO:0003677)	13/811	3.069759e-01	3.950725e-01	0	0	1.195348e+00	1.411689e+00	APP;MRE11;STAT3;TWNK;RORA;BRCA1;NPAS2;CRY2;TIMELESS;BCL2;CRY1;CLOCK;ATF4
GO_Molecular_Function_2021	aminopeptidase activity (GO:0004177)	1/27	3.082923e-01	3.955963e-01	0	0	2.806695e+00	3.302658e+00	LTA4H
GO_Molecular_Function_2021	thyroid hormone receptor binding (GO:0046966)	1/28	3.176776e-01	4.017144e-01	0	0	2.702606e+00	3.099128e+00	MED12
GO_Molecular_Function_2021	tumor necrosis factor receptor superfamily binding (GO:0032813)	1/28	3.176776e-01	4.017144e-01	0	0	2.702606e+00	3.099128e+00	TNF
GO_Molecular_Function_2021	lipoprotein particle receptor binding (GO:0070325)	1/28	3.176776e-01	4.017144e-01	0	0	2.702606e+00	3.099128e+00	RELN
GO_Molecular_Function_2021	monocarboxylic acid transmembrane transporter activity (GO:0008028)	1/28	3.176776e-01	4.017144e-01	0	0	2.702606e+00	3.099128e+00	SLC6A1
GO_Molecular_Function_2021	receptor antagonist activity (GO:0048019)	1/28	3.176776e-01	4.017144e-01	0	0	2.702606e+00	3.099128e+00	DKK4
GO_Molecular_Function_2021	protein serine/threonine kinase activity (GO:0004674)	6/344	3.238795e-01	4.051771e-01	0	0	1.298939e+00	1.464403e+00	GSK3B;PRKCI;MAPK8;CAMK2A;AKT1;MAPK3
GO_Molecular_Function_2021	dicarboxylic acid transmembrane transporter activity (GO:0005310)	1/29	3.269360e-01	4.051771e-01	0	0	2.605952e+00	2.913431e+00	SLC1A1
GO_Molecular_Function_2021	kinesin binding (GO:0019894)	1/29	3.269360e-01	4.051771e-01	0	0	2.605952e+00	2.913431e+00	ARHGEF10
GO_Molecular_Function_2021	metallocarboxypeptidase activity (GO:0004181)	1/29	3.269360e-01	4.051771e-01	0	0	2.605952e+00	2.913431e+00	FOLH1
GO_Molecular_Function_2021	palmitoyltransferase activity (GO:0016409)	1/29	3.269360e-01	4.051771e-01	0	0	2.605952e+00	2.913431e+00	GLUL
GO_Molecular_Function_2021	phospholipase A2 activity (GO:0004623)	1/29	3.269360e-01	4.051771e-01	0	0	2.605952e+00	2.913431e+00	PLA2G2A
GO_Molecular_Function_2021	protein phosphatase inhibitor activity (GO:0004864)	1/29	3.269360e-01	4.051771e-01	0	0	2.605952e+00	2.913431e+00	PPP1R1B
GO_Molecular_Function_2021	cytokine receptor activity (GO:0004896)	2/88	3.352386e-01	4.141363e-01	0	0	1.698193e+00	1.855977e+00	IL6R;CMKLR1
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	1/30	3.360692e-01	4.141363e-01	0	0	2.515964e+00	2.743503e+00	CDKN2A
GO_Molecular_Function_2021	alpha-tubulin binding (GO:0043014)	1/31	3.450790e-01	4.228433e-01	0	0	2.431975e+00	2.587578e+00	HDAC6
GO_Molecular_Function_2021	histone acetyltransferase activity (GO:0004402)	1/31	3.450790e-01	4.228433e-01	0	0	2.431975e+00	2.587578e+00	CLOCK
GO_Molecular_Function_2021	acetyltransferase activity (GO:0016407)	1/32	3.539669e-01	4.277101e-01	0	0	2.353405e+00	2.444133e+00	SAT1
GO_Molecular_Function_2021	beta-tubulin binding (GO:0048487)	1/32	3.539669e-01	4.277101e-01	0	0	2.353405e+00	2.444133e+00	HTT
GO_Molecular_Function_2021	chemoattractant activity (GO:0042056)	1/32	3.539669e-01	4.277101e-01	0	0	2.353405e+00	2.444133e+00	VEGFA
GO_Molecular_Function_2021	neutral amino acid transmembrane transporter activity (GO:0015175)	1/32	3.539669e-01	4.277101e-01	0	0	2.353405e+00	2.444133e+00	SLC1A1
GO_Molecular_Function_2021	potassium ion transmembrane transporter activity (GO:0015079)	1/32	3.539669e-01	4.277101e-01	0	0	2.353405e+00	2.444133e+00	HCN1
GO_Molecular_Function_2021	2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	1/33	3.627347e-01	4.346821e-01	0	0	2.279745e+00	2.311852e+00	FTO
GO_Molecular_Function_2021	basal RNA polymerase II transcription machinery binding (GO:0001099)	1/33	3.627347e-01	4.346821e-01	0	0	2.279745e+00	2.311852e+00	AR
GO_Molecular_Function_2021	kinase inhibitor activity (GO:0019210)	1/33	3.627347e-01	4.346821e-01	0	0	2.279745e+00	2.311852e+00	PPP1R1B
GO_Molecular_Function_2021	frizzled binding (GO:0005109)	1/34	3.713839e-01	4.438242e-01	0	0	2.210550e+00	2.189592e+00	SFRP1
GO_Molecular_Function_2021	single-stranded DNA binding (GO:0003697)	2/97	3.792668e-01	4.490857e-01	0	0	1.536607e+00	1.489764e+00	TWNK;CRY2
GO_Molecular_Function_2021	catalytic activity, acting on a tRNA (GO:0140101)	1/35	3.799161e-01	4.490857e-01	0	0	2.145425e+00	2.076352e+00	FTO
GO_Molecular_Function_2021	estrogen receptor binding (GO:0030331)	1/35	3.799161e-01	4.490857e-01	0	0	2.145425e+00	2.076352e+00	ESR1
GO_Molecular_Function_2021	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	3.799161e-01	4.490857e-01	0	0	2.145425e+00	2.076352e+00	AKT1
GO_Molecular_Function_2021	cation channel activity (GO:0005261)	2/98	3.840873e-01	4.527858e-01	0	0	1.520524e+00	1.454967e+00	PSEN1;HCN1
GO_Molecular_Function_2021	core promoter sequence-specific DNA binding (GO:0001046)	1/37	3.966360e-01	4.625648e-01	0	0	2.026029e+00	1.873542e+00	NR3C1
GO_Molecular_Function_2021	hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	3.966360e-01	4.625648e-01	0	0	2.026029e+00	1.873542e+00	HPSE
GO_Molecular_Function_2021	ion channel inhibitor activity (GO:0008200)	1/37	3.966360e-01	4.625648e-01	0	0	2.026029e+00	1.873542e+00	CALM2
GO_Molecular_Function_2021	protein serine/threonine kinase activator activity (GO:0043539)	1/37	3.966360e-01	4.625648e-01	0	0	2.026029e+00	1.873542e+00	CALM2
GO_Molecular_Function_2021	phosphatidylinositol phosphate binding (GO:1901981)	2/102	4.032034e-01	4.683501e-01	0	0	1.459405e+00	1.325598e+00	GAP43;AKT1
GO_Molecular_Function_2021	ATPase regulator activity (GO:0060590)	1/38	4.048267e-01	4.683501e-01	0	0	1.971171e+00	1.782522e+00	BAG1
GO_Molecular_Function_2021	carboxypeptidase activity (GO:0004180)	1/38	4.048267e-01	4.683501e-01	0	0	1.971171e+00	1.782522e+00	FOLH1
GO_Molecular_Function_2021	N-acyltransferase activity (GO:0016410)	1/39	4.129067e-01	4.764308e-01	0	0	1.919201e+00	1.697598e+00	SAT1
GO_Molecular_Function_2021	serine-type endopeptidase activity (GO:0004252)	2/105	4.173548e-01	4.802892e-01	0	0	1.416682e+00	1.237923e+00	DPP4;HP
GO_Molecular_Function_2021	peptidase inhibitor activity (GO:0030414)	1/40	4.208773e-01	4.830650e-01	0	0	1.869896e+00	1.618234e+00	A2M
GO_Molecular_Function_2021	small GTPase binding (GO:0031267)	3/175	4.238395e-01	4.851847e-01	0	0	1.272800e+00	1.092572e+00	NGFR;PEX5L;SOD1
GO_Molecular_Function_2021	E-box binding (GO:0070888)	1/41	4.287401e-01	4.895065e-01	0	0	1.823056e+00	1.543954e+00	CLOCK
GO_Molecular_Function_2021	actin binding (GO:0003779)	3/177	4.310178e-01	4.908187e-01	0	0	1.258042e+00	1.058775e+00	NOS3;ADCY8;SLC6A2
GO_Molecular_Function_2021	active ion transmembrane transporter activity (GO:0022853)	1/42	4.364966e-01	4.944688e-01	0	0	1.778500e+00	1.474332e+00	SLCO1C1
GO_Molecular_Function_2021	signal sequence binding (GO:0005048)	1/42	4.364966e-01	4.944688e-01	0	0	1.778500e+00	1.474332e+00	PEX5L
GO_Molecular_Function_2021	protein kinase inhibitor activity (GO:0004860)	1/43	4.441481e-01	5.018297e-01	0	0	1.736067e+00	1.408987e+00	PPP1R1B
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/44	4.516961e-01	5.077204e-01	0	0	1.695607e+00	1.347576e+00	CDKN2A
GO_Molecular_Function_2021	damaged DNA binding (GO:0003684)	1/44	4.516961e-01	5.077204e-01	0	0	1.695607e+00	1.347576e+00	CRY2
GO_Molecular_Function_2021	DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	4/256	4.579506e-01	5.134240e-01	0	0	1.157898e+00	9.043112e-01	DEAF1;NR1D1;NR3C1;ATF3
GO_Molecular_Function_2021	chemokine activity (GO:0008009)	1/46	4.664871e-01	5.203126e-01	0	0	1.620082e+00	1.235353e+00	CXCL8
GO_Molecular_Function_2021	endopeptidase regulator activity (GO:0061135)	1/46	4.664871e-01	5.203126e-01	0	0	1.620082e+00	1.235353e+00	A2M
GO_Molecular_Function_2021	RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	19/1359	4.780558e-01	5.309215e-01	0	0	1.034681e+00	7.636232e-01	HDAC5;EGR3;STAT3;RORA;NR1D1;NR3C1;ESR1;TBX19;NPAS2;HDAC6;NR3C2;AR;CREB1;DEAF1;CLOCK;ATF3;GABPA;ATF4;PITX3
GO_Molecular_Function_2021	3'-5' exonuclease activity (GO:0008408)	1/48	4.808806e-01	5.309215e-01	0	0	1.550985e+00	1.135532e+00	MRE11
GO_Molecular_Function_2021	cation transmembrane transporter activity (GO:0008324)	1/48	4.808806e-01	5.309215e-01	0	0	1.550985e+00	1.135532e+00	SLC1A1
GO_Molecular_Function_2021	manganese ion binding (GO:0030145)	1/48	4.808806e-01	5.309215e-01	0	0	1.550985e+00	1.135532e+00	SOD2
GO_Molecular_Function_2021	amino acid transmembrane transporter activity (GO:0015171)	1/49	4.879316e-01	5.359854e-01	0	0	1.518596e+00	1.089714e+00	SLC6A1
GO_Molecular_Function_2021	exonuclease activity (GO:0004527)	1/49	4.879316e-01	5.359854e-01	0	0	1.518596e+00	1.089714e+00	MRE11
GO_Molecular_Function_2021	calcium-dependent phospholipid binding (GO:0005544)	1/50	4.948871e-01	5.408942e-01	0	0	1.487528e+00	1.046366e+00	PCLO
GO_Molecular_Function_2021	chemokine receptor binding (GO:0042379)	1/50	4.948871e-01	5.408942e-01	0	0	1.487528e+00	1.046366e+00	CXCL8
GO_Molecular_Function_2021	endonuclease activity (GO:0004519)	1/51	5.017485e-01	5.456515e-01	0	0	1.457704e+00	1.005314e+00	MRE11
GO_Molecular_Function_2021	polyubiquitin modification-dependent protein binding (GO:0031593)	1/51	5.017485e-01	5.456515e-01	0	0	1.457704e+00	1.005314e+00	HDAC6
GO_Molecular_Function_2021	serine-type peptidase activity (GO:0008236)	2/125	5.069526e-01	5.499361e-01	0	0	1.185118e+00	8.050955e-01	DPP4;HP
GO_Molecular_Function_2021	nuclear receptor coactivator activity (GO:0030374)	1/53	5.151940e-01	5.561027e-01	0	0	1.401496e+00	9.294884e-01	MED12
GO_Molecular_Function_2021	phosphoric ester hydrolase activity (GO:0042578)	1/53	5.151940e-01	5.561027e-01	0	0	1.401496e+00	9.294884e-01	DUSP4
GO_Molecular_Function_2021	iron ion binding (GO:0005506)	1/54	5.217806e-01	5.618182e-01	0	0	1.374983e+00	8.944373e-01	FTO
GO_Molecular_Function_2021	secondary active transmembrane transporter activity (GO:0015291)	1/56	5.346874e-01	5.728794e-01	0	0	1.324848e+00	8.294518e-01	SLCO1C1
GO_Molecular_Function_2021	receptor tyrosine kinase binding (GO:0030971)	1/56	5.346874e-01	5.728794e-01	0	0	1.324848e+00	8.294518e-01	NRG1
GO_Molecular_Function_2021	carboxylic acid transmembrane transporter activity (GO:0046943)	1/57	5.410101e-01	5.782295e-01	0	0	1.301124e+00	7.993032e-01	ABCB1
GO_Molecular_Function_2021	sterol binding (GO:0032934)	1/60	5.594691e-01	5.950344e-01	0	0	1.234777e+00	7.171178e-01	RORA
GO_Molecular_Function_2021	nuclease activity (GO:0004518)	1/60	5.594691e-01	5.950344e-01	0	0	1.234777e+00	7.171178e-01	MRE11
GO_Molecular_Function_2021	guanyl-nucleotide exchange factor activity (GO:0005085)	2/149	6.019761e-01	6.386819e-01	0	0	9.904155e-01	5.026731e-01	ARHGEF10;ADRB1
GO_Molecular_Function_2021	microtubule binding (GO:0008017)	3/232	6.112772e-01	6.469723e-01	0	0	9.532034e-01	4.691712e-01	PRNP;NEFM;HDAC6
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	1/72	6.261974e-01	6.611551e-01	0	0	1.025456e+00	4.800055e-01	NRG1
GO_Molecular_Function_2021	double-stranded RNA binding (GO:0003725)	1/73	6.312807e-01	6.633022e-01	0	0	1.011163e+00	4.651394e-01	OAS2
GO_Molecular_Function_2021	phospholipase activity (GO:0004620)	1/73	6.312807e-01	6.633022e-01	0	0	1.011163e+00	4.651394e-01	PLA2G2A
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	4/322	6.376658e-01	6.683966e-01	0	0	9.144701e-01	4.114576e-01	NOTCH3;MRE11;CDH13;PSEN1
GO_Molecular_Function_2021	phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	6.412416e-01	6.705291e-01	0	0	9.837337e-01	4.371210e-01	DGKB
GO_Molecular_Function_2021	phosphatase activity (GO:0016791)	1/79	6.603663e-01	6.888713e-01	0	0	9.330959e-01	3.871981e-01	DUSP4
GO_Molecular_Function_2021	phosphatidylinositol binding (GO:0035091)	1/92	7.157790e-01	7.448897e-01	0	0	7.992674e-01	2.672621e-01	GAP43
GO_Molecular_Function_2021	carboxylic ester hydrolase activity (GO:0052689)	1/96	7.309429e-01	7.588548e-01	0	0	7.654581e-01	2.399098e-01	PLA2G2A
GO_Molecular_Function_2021	cysteine-type peptidase activity (GO:0008234)	1/98	7.382198e-01	7.627686e-01	0	0	7.495991e-01	2.275136e-01	SFRP1
GO_Molecular_Function_2021	protein kinase regulator activity (GO:0019887)	1/98	7.382198e-01	7.627686e-01	0	0	7.495991e-01	2.275136e-01	PPP1R1B
GO_Molecular_Function_2021	cysteine-type endopeptidase activity (GO:0004197)	1/105	7.621787e-01	7.856582e-01	0	0	6.988960e-01	1.898021e-01	SFRP1
GO_Molecular_Function_2021	thiol-dependent deubiquitinase (GO:0004843)	1/106	7.654182e-01	7.871322e-01	0	0	6.922046e-01	1.850491e-01	ATXN3
GO_Molecular_Function_2021	deubiquitinase activity (GO:0101005)	1/112	7.839522e-01	8.042906e-01	0	0	6.545879e-01	1.593314e-01	ATXN3
GO_Molecular_Function_2021	omega peptidase activity (GO:0008242)	1/113	7.868962e-01	8.054114e-01	0	0	6.487103e-01	1.554693e-01	ATXN3
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	2/216	7.933336e-01	8.100942e-01	0	0	6.780044e-01	1.569658e-01	GNB3;RAC1
GO_Molecular_Function_2021	metallopeptidase activity (GO:0008237)	1/121	8.090531e-01	8.242110e-01	0	0	6.052160e-01	1.282397e-01	ACE
GO_Molecular_Function_2021	GTPase activator activity (GO:0005096)	3/336	8.365133e-01	8.501946e-01	0	0	6.520102e-01	1.163922e-01	ARHGEF10;RGS1;ADRB1
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	2/278	8.930737e-01	9.055643e-01	0	0	5.240289e-01	5.926040e-02	GNB3;RAC1
GO_Molecular_Function_2021	GTP binding (GO:0005525)	1/189	9.250338e-01	9.357900e-01	0	0	3.849685e-01	2.999869e-02	RAC1
GO_Molecular_Function_2021	olfactory receptor activity (GO:0004984)	1/209	9.430918e-01	9.518444e-01	0	0	3.475962e-01	2.036624e-02	OR7D4
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	1/214	9.468830e-01	9.534586e-01	0	0	3.393497e-01	1.852161e-02	RAC1
GO_Molecular_Function_2021	GTPase regulator activity (GO:0030695)	1/233	9.591317e-01	9.635618e-01	0	0	3.112548e-01	1.298771e-02	RGS1
GO_Molecular_Function_2021	ubiquitin-protein transferase activity (GO:0004842)	2/392	9.707062e-01	9.729428e-01	0	0	3.686779e-01	1.096133e-02	RNF123;BRCA1
GO_Molecular_Function_2021	RNA binding (GO:0003723)	8/1406	9.989672e-01	9.989672e-01	0	0	3.988533e-01	4.121386e-04	STIP1;GRN;CDKN2A;OAS2;STAT3;LTA4H;BRCA1;BICC1
